Input.Tweet1,Input.Tweet2,Input.Tweet3,Input.Tweet4,Input.Tweet5,Answer.Emotion1,Answer.Emotion2,Answer.Emotion3,Answer.Emotion4,Answer.Emotion5,Answer.Reason1,Answer.Reason2,Answer.Reason3,Answer.Reason4,Answer.Reason5
Having fun making filled cupcakes. Cut hole in middle and fill with favorite filling. Then frost the top to cover the hole. Yum!,@Anonymous now that makes me feel really old! He was one of my students @ FBC Wichita Falls!,@Anonymous Watched NZ epi again. Proud & happy look on Maddy's face when she landed is just as touching as first watching it.,@Anonymous Oh you said iTunes. I'll get with Rackspace and see what the problem is..,@Anonymous VPPA is better known as the Bork Law. It's gotten in the way of other internetty video sharing stuff before.,Joy,Sadness,Joy,None,Anger,"""Having fun"" cooking","""make me feel really old"" also maybe joy, maybe extreme sadness, so I didn't tag for that.","""just as touching""",Tech talk,talks of a law getting in the way
Having fun making filled cupcakes. Cut hole in middle and fill with favorite filling. Then frost the top to cover the hole. Yum!,@Anonymous now that makes me feel really old! He was one of my students @ FBC Wichita Falls!,@Anonymous Watched NZ epi again. Proud & happy look on Maddy's face when she landed is just as touching as first watching it.,@Anonymous Oh you said iTunes. I'll get with Rackspace and see what the problem is..,@Anonymous VPPA is better known as the Bork Law. It's gotten in the way of other internetty video sharing stuff before.,Joy,Sadness,Love|Joy,Surprise,None,Joy to make something to eat.,He is sadness because he realises yhat he is old.,Joy and love about the person and the country.,The first part is surprise and realise what is the problem.,It's an opinion but without sentiment.
@Anonymous I was going to. It's hard to explain here. Multiple machines / multiple backups = confusion that leads to me deleting my archive.,"T 393 -""Benjamin Franklin may have discovered electricity - but it was the man who invented the meter who made the money .."" ~JKB",@Anonymous don't need to. all the research you could want is in Women Don't Ask. title says it all.,@Anonymous mel gibson - kept it hush hush that he was actually separated for the past THREE YEARS!,@Anonymous good luck to the fellas. SDSU swim coach invited me to game but we have a flight tomorow at 530. Go Cowboys,Sadness,None,None,Sadness,Love,"leads to deleting my archive, it is hard to explain.",it is a quote,reiterating a statement.,separated for the past 3 years.,"good luck, Go cowboys."
@Anonymous I was going to. It's hard to explain here. Multiple machines / multiple backups = confusion that leads to me deleting my archive.,"T 393 -""Benjamin Franklin may have discovered electricity - but it was the man who invented the meter who made the money .."" ~JKB",@Anonymous don't need to. all the research you could want is in Women Don't Ask. title says it all.,@Anonymous mel gibson - kept it hush hush that he was actually separated for the past THREE YEARS!,@Anonymous good luck to the fellas. SDSU swim coach invited me to game but we have a flight tomorow at 530. Go Cowboys,Sadness,Love,Anger,Sadness,Anger,This tweet is from a sad person.,This tweet is with love for invention,This tweet is with little bit of anger.,This tweet is with sadness.,This tweet show anger.
@Anonymous I was going to. It's hard to explain here. Multiple machines / multiple backups = confusion that leads to me deleting my archive.,"T 393 -""Benjamin Franklin may have discovered electricity - but it was the man who invented the meter who made the money .."" ~JKB",@Anonymous don't need to. all the research you could want is in Women Don't Ask. title says it all.,@Anonymous mel gibson - kept it hush hush that he was actually separated for the past THREE YEARS!,@Anonymous good luck to the fellas. SDSU swim coach invited me to game but we have a flight tomorow at 530. Go Cowboys,Anger|Sadness,Anger,None,Surprise,Love,Confusion and annoyance at the situation described.,This quote seems to express anger at power bills.,I'm not sure what this tweet is referring too.,Surprise that Mel kept it quiet for all of three years.,Love is expressed for their team.
@Anonymous I was going to. It's hard to explain here. Multiple machines / multiple backups = confusion that leads to me deleting my archive.,"T 393 -""Benjamin Franklin may have discovered electricity - but it was the man who invented the meter who made the money .."" ~JKB",@Anonymous don't need to. all the research you could want is in Women Don't Ask. title says it all.,@Anonymous mel gibson - kept it hush hush that he was actually separated for the past THREE YEARS!,@Anonymous good luck to the fellas. SDSU swim coach invited me to game but we have a flight tomorow at 530. Go Cowboys,Anger,None,Anger|Sadness,Surprise,Sadness|Joy,"""confusion"" ""deleting my archive""",A quote without context,Tone suggests upset over women.,"Talks of a secret and uses all caps, showing surprise","Talk of sports, he's going to miss an event"
@Anonymous I was going to. It's hard to explain here. Multiple machines / multiple backups = confusion that leads to me deleting my archive.,"T 393 -""Benjamin Franklin may have discovered electricity - but it was the man who invented the meter who made the money .."" ~JKB",@Anonymous don't need to. all the research you could want is in Women Don't Ask. title says it all.,@Anonymous mel gibson - kept it hush hush that he was actually separated for the past THREE YEARS!,@Anonymous good luck to the fellas. SDSU swim coach invited me to game but we have a flight tomorow at 530. Go Cowboys,None,None,None,Surprise,Joy,Describing work on computers,A simple quote showing man's greed,Responding to a conversation.,Revealing information that wasn't previously known,expressing joy for a sports team
Back in action after our winter break. Getting ready for the Glasgow Girls Wedding Fayre this Sunday! @Anonymous,Just sent my vote for women of the year! Koncheski's mum getting my vote,@Anonymous pleasee follow me !! I'll be the happiest girl in the world! make my dream come true .. love you :)44,@Anonymous no prob at all - just wish i could have came along! did you manage to squeeze in our new logo?,@Anonymous I'm good and u? Happy New year 2 u as well. Tell ur sis I said hello too,Joy,Joy,Love|Joy,Joy,,Glasgow Girls Wedding Fayre this Sunday!,women of the year!,women of the year!  and happiest girl in the world!,have came along!,nothing indicates a lot of happiness
Back in action after our winter break. Getting ready for the Glasgow Girls Wedding Fayre this Sunday! @Anonymous,Just sent my vote for women of the year! Koncheski's mum getting my vote,@Anonymous pleasee follow me !! I'll be the happiest girl in the world! make my dream come true .. love you :)44,@Anonymous no prob at all - just wish i could have came along! did you manage to squeeze in our new logo?,@Anonymous I'm good and u? Happy New year 2 u as well. Tell ur sis I said hello too,Joy,None,Love|Surprise|Joy,Love|Joy,Love|Joy,happy to come back to job,just informing to vote,expressing her happiness,saying her wish and conveying no problem,wishing happily for new year
Back in action after our winter break. Getting ready for the Glasgow Girls Wedding Fayre this Sunday! @Anonymous,Just sent my vote for women of the year! Koncheski's mum getting my vote,@Anonymous pleasee follow me !! I'll be the happiest girl in the world! make my dream come true .. love you :)44,@Anonymous no prob at all - just wish i could have came along! did you manage to squeeze in our new logo?,@Anonymous I'm good and u? Happy New year 2 u as well. Tell ur sis I said hello too,Joy,Joy,Sadness|Joy,Joy,Joy,"Happy update ""Back in action"" and anticipating an event",Excited about voting for woman of the year.,"""happiest girl"" ""love you"" but tone suggests desperate quality indicative of sadness",Happy something went well for someone.,"""I'm good"" ""Happy New year"""
Back in action after our winter break. Getting ready for the Glasgow Girls Wedding Fayre this Sunday! @Anonymous,Just sent my vote for women of the year! Koncheski's mum getting my vote,@Anonymous pleasee follow me !! I'll be the happiest girl in the world! make my dream come true .. love you :)44,@Anonymous no prob at all - just wish i could have came along! did you manage to squeeze in our new logo?,@Anonymous I'm good and u? Happy New year 2 u as well. Tell ur sis I said hello too,Joy,Joy|None,Love,None,None,This person is happily tweeting about an upcoming event,Not sure if I would say this is a joyous tweet or not.,This appears to be a fan who really loves and is obsessed with someone,None of above emotions shown,None of the above emotions displayed. Pleasant tweet
